,region,SMT,VCI,TCI,VHI,week,year,SMN
423,Вінницька,266.17,48.08,18.79,33.43,01,1990,0.056
424,Вінницька,267.22,50.45,14.31,32.38,02,1990,0.058
425,Вінницька,268.57,55.09,10.36,32.72,03,1990,0.062
426,Вінницька,270.19,59.58,7.04,33.31,04,1990,0.067
427,Вінницька,272.21,63.13,4.43,33.78,05,1990,0.074
428,Вінницька,274.51,66.1,2.99,34.54,06,1990,0.084
429,Вінницька,276.44,73.33,2.63,37.98,07,1990,0.104
430,Вінницька,278.2,78.08,2.37,40.22,08,1990,0.122
431,Вінницька,280.32,83.4,2.07,42.74,09,1990,0.143
432,Вінницька,282.68,88.88,1.34,45.11,10,1990,0.169
433,Вінницька,283.7,91.34,2.78,47.06,11,1990,0.190
434,Вінницька,286.37,92.98,2.68,47.83,12,1990,0.211
435,Вінницька,288.36,90.94,3.63,47.28,13,1990,0.224
436,Вінницька,289.29,85.81,6.6,46.2,14,1990,0.236
437,Вінницька,289.76,79.82,14.93,47.38,15,1990,0.253
438,Вінницька,289.99,73.98,30.29,52.14,16,1990,0.274
439,Вінницька,290.6,72.58,45.33,58.95,17,1990,0.305
440,Вінницька,291.59,75.78,56.84,66.31,18,1990,0.345
441,Вінницька,292.45,74.98,66.21,70.59,19,1990,0.377
442,Вінницька,292.96,70.81,71.32,71.06,20,1990,0.400
443,Вінницька,292.84,61.84,79.05,70.44,21,1990,0.408
444,Вінницька,292.77,53.22,82.61,67.92,22,1990,0.413
445,Вінницька,292.94,47.16,82.81,64.99,23,1990,0.417
446,Вінницька,293.19,44.96,83.52,64.24,24,1990,0.421
447,Вінницька,294.0,46.03,78.88,62.45,25,1990,0.424
448,Вінницька,294.63,44.71,74.3,59.51,26,1990,0.422
449,Вінницька,294.91,44.45,74.07,59.26,27,1990,0.418
450,Вінницька,295.11,47.34,74.64,60.99,28,1990,0.415
451,Вінницька,295.21,46.24,76.03,61.14,29,1990,0.404
452,Вінницька,295.16,44.51,78.06,61.29,30,1990,0.390
453,Вінницька,295.23,44.14,76.96,60.55,31,1990,0.381
454,Вінницька,295.48,46.3,71.32,58.81,32,1990,0.376
455,Вінницька,295.19,48.12,68.66,58.39,33,1990,0.367
456,Вінницька,294.47,50.6,69.11,59.86,34,1990,0.359
457,Вінницька,293.4,52.0,69.25,60.63,35,1990,0.345
458,Вінницька,291.98,53.77,70.86,62.31,36,1990,0.328
459,Вінницька,290.69,55.74,69.43,62.59,37,1990,0.309
460,Вінницька,289.56,57.82,64.88,61.35,38,1990,0.293
461,Вінницька,288.2,59.76,59.9,59.83,39,1990,0.277
462,Вінницька,286.52,59.86,54.89,57.38,40,1990,0.257
463,Вінницька,284.74,57.86,46.12,51.99,41,1990,0.231
464,Вінницька,282.83,51.33,38.05,44.69,42,1990,0.197
465,Вінницька,279.04,40.99,51.87,46.43,43,1990,0.156
466,Вінницька,275.66,34.7,51.11,42.9,44,1990,0.125
467,Вінницька,273.38,29.7,43.18,36.44,45,1990,0.101
468,Вінницька,270.64,26.47,42.72,34.59,46,1990,0.081
469,Вінницька,268.54,28.14,41.99,35.07,47,1990,0.070
470,Вінницька,266.77,26.99,43.24,35.12,48,1990,0.059
471,Вінницька,265.68,25.73,41.93,33.83,49,1990,0.052
472,Вінницька,265.2,29.24,36.88,33.06,50,1990,0.050
473,Вінницька,265.12,34.85,30.02,32.43,51,1990,0.049
474,Вінницька,265.27,41.66,25.44,33.55,52,1990,0.053
475,Вінницька,265.73,50.8,20.09,35.45,01,1991,0.059
476,Вінницька,266.63,60.27,16.1,38.18,02,1991,0.067
477,Вінницька,266.8,64.73,16.18,40.45,03,1991,0.071
478,Вінницька,265.02,60.84,24.81,42.83,04,1991,0.068
479,Вінницька,264.43,49.64,30.59,40.11,05,1991,0.059
480,Вінницька,264.98,38.83,34.22,36.53,06,1991,0.051
481,Вінницька,264.7,29.74,41.02,35.38,07,1991,0.045
482,Вінницька,265.52,26.49,44.5,35.49,08,1991,0.045
483,Вінницька,266.72,25.22,48.41,36.82,09,1991,0.047
484,Вінницька,269.19,21.76,49.95,35.86,10,1991,0.050
485,Вінницька,272.19,19.4,47.06,33.23,11,1991,0.055
486,Вінницька,276.44,19.31,41.84,30.57,12,1991,0.068
487,Вінницька,280.43,20.39,37.5,28.94,13,1991,0.084
488,Вінницька,283.16,17.27,37.1,27.18,14,1991,0.098
489,Вінницька,285.34,15.51,42.28,28.89,15,1991,0.119
490,Вінницька,287.24,17.51,50.47,33.99,16,1991,0.153
491,Вінницька,288.37,19.63,64.45,42.04,17,1991,0.188
492,Вінницька,290.12,23.5,70.79,47.15,18,1991,0.230
493,Вінницька,290.91,23.2,81.72,52.46,19,1991,0.267
494,Вінницька,291.37,25.35,87.11,56.23,20,1991,0.309
495,Вінницька,292.27,29.5,84.22,56.86,21,1991,0.349
496,Вінницька,293.07,33.51,79.35,56.43,22,1991,0.381
497,Вінницька,293.62,38.77,76.28,57.52,23,1991,0.405
498,Вінницька,294.42,47.43,71.8,59.61,24,1991,0.426
499,Вінницька,295.61,58.2,62.95,60.57,25,1991,0.445
500,Вінницька,296.37,63.17,56.54,59.85,26,1991,0.453
501,Вінницька,296.05,58.15,61.84,60.0,27,1991,0.442
502,Вінницька,295.94,57.22,65.49,61.35,28,1991,0.433
503,Вінницька,296.27,59.7,64.51,62.11,29,1991,0.429
504,Вінницька,296.39,62.7,65.13,63.91,30,1991,0.424
505,Вінницька,296.06,60.71,68.42,64.57,31,1991,0.412
506,Вінницька,295.43,56.11,72.14,64.13,32,1991,0.393
507,Вінницька,294.88,53.72,72.33,63.02,33,1991,0.377
508,Вінницька,294.48,52.8,69.06,60.93,34,1991,0.363
509,Вінницька,293.92,52.49,62.97,57.73,35,1991,0.345
510,Вінницька,292.98,51.17,58.15,54.66,36,1991,0.323
511,Вінницька,292.24,54.84,49.22,52.03,37,1991,0.308
512,Вінницька,291.74,59.24,35.59,47.42,38,1991,0.296
513,Вінницька,290.41,60.14,30.33,45.24,39,1991,0.278
514,Вінницька,288.15,56.43,33.24,44.83,40,1991,0.252
515,Вінницька,285.29,51.41,39.25,45.33,41,1991,0.222
516,Вінницька,281.72,47.84,52.13,49.98,42,1991,0.192
517,Вінницька,278.21,44.3,60.21,52.25,43,1991,0.162
518,Вінницька,274.58,35.94,59.95,47.94,44,1991,0.128
519,Вінницька,271.24,29.01,56.94,42.98,45,1991,0.100
520,Вінницька,269.06,28.14,51.42,39.78,46,1991,0.083
521,Вінницька,267.04,29.67,49.69,39.68,47,1991,0.072
522,Вінницька,265.29,30.31,50.22,40.26,48,1991,0.063
523,Вінницька,263.62,27.17,50.85,39.01,49,1991,0.054
524,Вінницька,263.09,32.38,45.49,38.93,50,1991,0.053
525,Вінницька,263.57,38.46,36.02,37.24,51,1991,0.053
526,Вінницька,263.42,39.71,32.14,35.92,52,1991,0.051
527,Вінницька,262.9,41.16,30.11,35.64,01,1992,0.050
528,Вінницька,262.86,41.16,29.7,35.43,02,1992,0.049
529,Вінницька,262.76,42.48,31.2,36.84,03,1992,0.050
530,Вінницька,262.86,43.11,33.0,38.06,04,1992,0.050
531,Вінницька,262.53,39.5,37.81,38.66,05,1992,0.048
532,Вінницька,262.55,34.95,43.16,39.05,06,1992,0.046
533,Вінницька,264.07,31.64,43.75,37.69,07,1992,0.047
534,Вінницька,266.11,29.72,43.02,36.37,08,1992,0.049
535,Вінницька,268.6,28.97,42.36,35.66,09,1992,0.053
536,Вінницька,271.13,25.34,43.25,34.29,10,1992,0.056
537,Вінницька,273.82,23.3,41.06,32.18,11,1992,0.063
538,Вінницька,276.47,22.5,42.0,32.25,12,1992,0.074
539,Вінницька,278.65,22.75,45.36,34.06,13,1992,0.089
540,Вінницька,281.43,24.01,45.75,34.88,14,1992,0.111
541,Вінницька,284.82,26.65,45.42,36.04,15,1992,0.142
542,Вінницька,287.58,29.19,47.98,38.59,16,1992,0.177
543,Вінницька,290.05,33.72,49.81,41.76,17,1992,0.218
544,Вінницька,292.07,39.56,51.66,45.61,18,1992,0.265
545,Вінницька,293.28,40.01,57.33,48.67,19,1992,0.303
546,Вінницька,293.97,37.08,61.01,49.05,20,1992,0.332
547,Вінницька,294.56,33.69,61.85,47.77,21,1992,0.356
548,Вінницька,294.8,29.56,63.16,46.36,22,1992,0.373
549,Вінницька,294.89,28.51,64.58,46.54,23,1992,0.388
550,Вінницька,295.2,35.05,64.68,49.87,24,1992,0.405
551,Вінницька,295.75,44.2,61.79,53.0,25,1992,0.421
552,Вінницька,296.46,49.72,55.57,52.64,26,1992,0.430
553,Вінницька,297.19,52.91,49.71,51.31,27,1992,0.432
554,Вінницька,298.02,54.34,42.55,48.44,28,1992,0.426
555,Вінницька,298.92,51.95,35.17,43.56,29,1992,0.413
556,Вінницька,299.67,47.76,29.9,38.83,30,1992,0.394
557,Вінницька,300.37,41.99,22.88,32.44,31,1992,0.374
558,Вінницька,300.6,37.35,17.42,27.39,32,1992,0.356
559,Вінницька,300.4,32.5,12.48,22.49,33,1992,0.335
560,Вінницька,299.48,27.65,11.9,19.77,34,1992,0.313
561,Вінницька,297.71,24.53,17.39,20.96,35,1992,0.290
562,Вінницька,294.97,20.84,31.88,26.36,36,1992,0.263
563,Вінницька,292.4,18.37,45.06,31.72,37,1992,0.237
564,Вінницька,290.23,14.25,54.07,34.16,38,1992,0.211
565,Вінницька,287.52,10.33,67.96,39.14,39,1992,0.189
566,Вінницька,284.59,8.62,80.19,44.4,40,1992,0.172
567,Вінницька,281.96,8.63,82.22,45.43,41,1992,0.152
568,Вінницька,279.2,8.04,80.02,44.03,42,1992,0.128
569,Вінницька,276.25,6.56,76.96,41.76,43,1992,0.102
570,Вінницька,273.59,6.32,65.98,36.15,44,1992,0.082
571,Вінницька,270.89,9.07,58.12,33.59,45,1992,0.072
572,Вінницька,268.56,12.51,53.94,33.23,46,1992,0.064
573,Вінницька,266.2,16.48,53.9,35.19,47,1992,0.057
574,Вінницька,264.74,22.03,52.89,37.46,48,1992,0.055
575,Вінницька,263.03,24.13,53.53,38.83,49,1992,0.051
576,Вінницька,262.25,28.48,49.08,38.78,50,1992,0.049
577,Вінницька,262.35,36.15,40.87,38.51,51,1992,0.051
578,Вінницька,262.39,41.34,36.01,38.68,52,1992,0.052
579,Вінницька,262.51,44.37,31.72,38.04,01,1993,0.053
580,Вінницька,263.27,46.29,28.41,37.35,02,1993,0.054
581,Вінницька,264.83,48.74,23.86,36.3,03,1993,0.056
582,Вінницька,266.44,51.32,20.36,35.84,04,1993,0.058
583,Вінницька,266.93,51.18,22.66,36.92,05,1993,0.061
584,Вінницька,265.82,46.71,32.44,39.57,06,1993,0.061
585,Вінницька,264.86,39.08,41.82,40.45,07,1993,0.057
586,Вінницька,263.58,32.03,52.64,42.34,08,1993,0.053
587,Вінницька,262.66,27.02,63.88,45.45,09,1993,0.050
588,Вінницька,261.53,20.96,78.18,49.57,10,1993,0.048
589,Вінницька,261.24,16.04,86.78,51.41,11,1993,0.049
590,Вінницька,262.48,13.97,90.46,52.21,12,1993,0.057
591,Вінницька,265.34,11.5,91.79,51.65,13,1993,0.066
592,Вінницька,269.2,10.16,92.82,51.49,14,1993,0.082
593,Вінницька,275.08,11.15,92.2,51.67,15,1993,0.110
594,Вінницька,281.67,15.56,86.0,50.78,16,1993,0.148
595,Вінницька,286.84,22.33,76.91,49.62,17,1993,0.194
596,Вінницька,289.73,28.7,74.5,51.6,18,1993,0.241
597,Вінницька,291.09,33.74,79.8,56.77,19,1993,0.290
598,Вінницька,292.38,38.35,77.36,57.86,20,1993,0.336
599,Вінницька,293.49,44.97,72.9,58.94,21,1993,0.378
600,Вінницька,294.17,52.17,69.64,60.91,22,1993,0.412
601,Вінницька,294.52,58.25,68.43,63.34,23,1993,0.436
602,Вінницька,294.59,63.2,70.65,66.92,24,1993,0.451
603,Вінницька,294.58,67.97,73.3,70.63,25,1993,0.462
604,Вінницька,294.65,68.88,74.08,71.48,26,1993,0.464
605,Вінницька,295.09,70.95,72.16,71.55,27,1993,0.465
606,Вінницька,295.84,74.03,66.7,70.37,28,1993,0.464
607,Вінницька,296.54,76.33,61.67,69.0,29,1993,0.462
608,Вінницька,297.12,78.26,57.39,67.83,30,1993,0.458
609,Вінницька,297.09,78.64,57.74,68.19,31,1993,0.451
610,Вінницька,296.46,75.8,61.27,68.53,32,1993,0.434
611,Вінницька,295.43,70.22,66.14,68.18,33,1993,0.410
612,Вінницька,294.11,63.75,72.9,68.32,34,1993,0.384
613,Вінницька,292.92,61.77,74.1,67.94,35,1993,0.363
614,Вінницька,291.38,60.33,77.13,68.73,36,1993,0.341
615,Вінницька,290.02,57.19,76.89,67.04,37,1993,0.312
616,Вінницька,288.78,49.36,74.75,62.05,38,1993,0.278
617,Вінницька,287.48,39.86,69.83,54.84,39,1993,0.243
618,Вінницька,285.54,30.63,68.01,49.32,40,1993,0.210
619,Вінницька,283.13,23.79,66.75,45.27,41,1993,0.178
620,Вінницька,280.48,21.48,65.27,43.37,42,1993,0.150
621,Вінницька,277.99,23.29,61.68,42.49,43,1993,0.128
622,Вінницька,275.45,27.46,53.08,40.27,44,1993,0.114
623,Вінницька,273.35,28.61,43.57,36.09,45,1993,0.100
624,Вінницька,271.68,32.61,37.08,34.85,46,1993,0.091
625,Вінницька,270.6,38.55,31.69,35.12,47,1993,0.086
626,Вінницька,270.01,45.97,27.88,36.92,48,1993,0.087
627,Вінницька,269.62,49.95,24.65,37.3,49,1993,0.085
628,Вінницька,269.63,54.19,18.82,36.51,50,1993,0.083
629,Вінницька,269.66,58.61,12.85,35.73,51,1993,0.082
630,Вінницька,269.52,61.29,10.85,36.07,52,1993,0.081
631,Вінницька,268.35,64.8,11.66,38.23,01,1994,0.081
632,Вінницька,267.24,69.68,14.32,42.0,02,1994,0.076
633,Вінницька,266.28,70.19,18.63,44.41,03,1994,0.077
634,Вінницька,265.14,68.96,25.18,47.07,04,1994,0.076
635,Вінницька,263.75,64.01,33.96,48.98,05,1994,0.074
636,Вінницька,263.22,55.14,41.59,48.36,06,1994,0.071
637,Вінницька,263.82,47.05,45.63,46.34,07,1994,0.068
638,Вінницька,265.88,42.21,44.89,43.55,08,1994,0.068
639,Вінницька,267.57,39.94,46.84,43.39,09,1994,0.071
640,Вінницька,270.76,37.29,45.12,41.2,10,1994,0.077
641,Вінницька,274.18,35.03,39.76,37.39,11,1994,0.085
642,Вінницька,277.72,33.78,36.94,35.36,12,1994,0.096
643,Вінницька,281.54,35.99,32.68,34.34,13,1994,0.115
644,Вінницька,284.89,37.96,28.24,33.1,14,1994,0.139
645,Вінницька,288.13,41.07,24.74,32.9,15,1994,0.172
646,Вінницька,290.87,46.15,23.88,35.02,16,1994,0.215
647,Вінницька,292.73,53.09,27.13,40.11,17,1994,0.263
648,Вінницька,293.48,58.34,38.17,48.26,18,1994,0.308
649,Вінницька,293.5,59.73,55.18,57.45,19,1994,0.346
650,Вінницька,293.36,60.09,67.08,63.58,20,1994,0.380
651,Вінницька,293.15,61.55,75.54,68.55,21,1994,0.408
652,Вінницька,292.82,65.86,81.65,73.75,22,1994,0.436
653,Вінницька,292.98,73.0,82.22,77.61,23,1994,0.461
654,Вінницька,293.57,79.82,80.07,79.94,24,1994,0.479
655,Вінницька,294.43,83.67,75.15,79.41,25,1994,0.489
656,Вінницька,295.33,83.81,67.68,75.74,26,1994,0.490
657,Вінницька,295.83,79.55,64.9,72.23,27,1994,0.479
658,Вінницька,296.2,72.52,63.34,67.93,28,1994,0.460
659,Вінницька,296.78,64.49,59.35,61.92,29,1994,0.439
660,Вінницька,297.02,57.06,58.57,57.82,30,1994,0.415
661,Вінницька,296.84,48.14,60.25,54.2,31,1994,0.389
662,Вінницька,296.24,38.68,63.61,51.14,32,1994,0.362
663,Вінницька,295.21,32.02,68.52,50.27,33,1994,0.338
664,Вінницька,294.28,30.13,70.71,50.42,34,1994,0.321
665,Вінницька,293.43,33.18,66.94,50.06,35,1994,0.309
666,Вінницька,293.88,47.87,47.86,47.87,36,1994,0.318
667,Вінницька,269.24,43.17,25.95,34.56,07,1995,0.065
668,Вінницька,273.42,47.84,18.01,32.93,08,1995,0.078
669,Вінницька,276.43,50.63,15.17,32.9,09,1995,0.091
670,Вінницька,278.87,51.68,14.98,33.33,10,1995,0.104
671,Вінницька,280.6,50.72,14.66,32.69,11,1995,0.115
672,Вінницька,281.73,49.23,21.22,35.23,12,1995,0.126
673,Вінницька,282.66,47.87,28.47,38.17,13,1995,0.139
674,Вінницька,284.73,48.2,29.81,39.01,14,1995,0.160
675,Вінницька,286.91,47.69,33.13,40.41,15,1995,0.186
676,Вінницька,289.63,48.12,33.23,40.68,16,1995,0.219
677,Вінницька,291.05,49.46,41.27,45.37,17,1995,0.255
678,Вінницька,292.5,54.09,47.56,50.83,18,1995,0.298
679,Вінницька,293.98,58.14,49.95,54.04,19,1995,0.343
680,Вінницька,294.96,60.18,50.91,55.55,20,1995,0.380
681,Вінницька,295.89,63.46,48.56,56.01,21,1995,0.412
682,Вінницька,296.98,68.51,42.24,55.37,22,1995,0.440
683,Вінницька,297.6,71.9,39.4,55.65,23,1995,0.458
684,Вінницька,297.62,74.06,42.3,58.18,24,1995,0.468
685,Вінницька,297.28,72.9,47.37,60.13,25,1995,0.468
686,Вінницька,297.2,70.24,48.81,59.53,26,1995,0.465
687,Вінницька,297.34,66.02,49.11,57.57,27,1995,0.456
688,Вінницька,297.61,65.03,48.12,56.58,28,1995,0.447
689,Вінницька,297.73,62.06,49.13,55.59,29,1995,0.434
690,Вінницька,297.79,60.42,50.4,55.41,30,1995,0.422
691,Вінницька,297.65,59.14,51.71,55.43,31,1995,0.411
692,Вінницька,297.42,58.5,51.0,54.75,32,1995,0.401
693,Вінницька,297.05,57.02,48.58,52.8,33,1995,0.387
694,Вінницька,296.55,57.58,45.24,51.41,34,1995,0.376
695,Вінницька,295.69,59.25,42.01,50.63,35,1995,0.362
696,Вінницька,294.45,63.86,40.11,51.99,36,1995,0.350
697,Вінницька,292.78,66.76,42.39,54.58,37,1995,0.333
698,Вінницька,290.88,70.48,47.35,58.92,38,1995,0.319
699,Вінницька,289.36,74.19,44.78,59.48,39,1995,0.305
700,Вінницька,287.62,76.77,40.65,58.71,40,1995,0.288
701,Вінницька,285.63,77.86,34.48,56.17,41,1995,0.266
702,Вінницька,283.24,74.2,33.57,53.88,42,1995,0.235
703,Вінницька,280.27,64.93,39.94,52.43,43,1995,0.195
704,Вінницька,276.53,46.72,42.82,44.77,44,1995,0.144
705,Вінницька,272.53,32.04,47.23,39.64,45,1995,0.105
706,Вінницька,269.3,23.41,49.27,36.34,46,1995,0.078
707,Вінницька,267.15,19.41,48.66,34.04,47,1995,0.061
708,Вінницька,265.59,16.11,48.72,32.42,48,1995,0.049
709,Вінницька,263.84,12.54,49.96,31.25,49,1995,0.040
710,Вінницька,261.95,7.61,50.17,28.89,50,1995,0.031
711,Вінницька,259.69,3.9,51.07,27.49,51,1995,0.023
712,Вінницька,257.02,2.25,55.38,28.81,52,1995,0.018
713,Вінницька,254.69,1.91,59.48,30.69,01,1996,0.016
714,Вінницька,253.95,1.7,61.99,31.85,02,1996,0.013
715,Вінницька,254.25,1.42,62.64,32.03,03,1996,0.011
716,Вінницька,253.7,1.41,66.39,33.9,04,1996,0.009
717,Вінницька,253.34,1.34,69.83,35.58,05,1996,0.008
718,Вінницька,252.43,1.02,77.33,39.18,06,1996,0.006
719,Вінницька,252.55,0.84,82.26,41.55,07,1996,0.006
720,Вінницька,254.34,0.72,83.0,41.86,08,1996,0.006
721,Вінницька,255.89,0.59,86.18,43.39,09,1996,0.006
722,Вінницька,259.23,0.71,86.53,43.62,10,1996,0.012
723,Вінницька,262.34,1.05,85.32,43.18,11,1996,0.021
724,Вінницька,265.82,2.43,84.14,43.28,12,1996,0.035
725,Вінницька,269.55,6.12,84.1,45.11,13,1996,0.056
726,Вінницька,274.34,12.19,80.82,46.51,14,1996,0.087
727,Вінницька,280.36,19.83,72.91,46.37,15,1996,0.128
728,Вінницька,285.84,29.14,61.12,45.13,16,1996,0.178
729,Вінницька,290.06,41.99,50.02,46.01,17,1996,0.238
730,Вінницька,293.36,53.13,39.27,46.2,18,1996,0.295
731,Вінницька,295.08,62.82,38.83,50.82,19,1996,0.352
732,Вінницька,297.05,69.66,29.5,49.58,20,1996,0.399
